,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
329,0.9,0.1,0.1,20,8.445879069815501e-11,21,0.005475000000000001
330,0.9,0.1,0.1,2,9.095342959528383e-05,19,0.004775866154568735
331,0.9,0.1,0.1,5,1.1567750833237259e-10,21,0.005475000000000002
332,0.9,0.1,0.1,10,7.073504761464662e-06,17,0.0043250057843278785
333,0.9,0.1,0.1,15,8.445879069815501e-11,19,0.00485
334,0.9,0.1,0.1,20,8.445879069815501e-11,21,0.005475000000000001
335,0.9,0.1,1.0,2,1.0611142779841919e-07,406,0.10157500000005543
336,0.9,0.1,1.0,5,0.0028020098225575852,406,0.10156365926868581
337,0.9,0.1,1.0,10,0.1384256600014868,10,0.1384496080595652
338,0.9,0.1,1.0,15,9.38431007757278e-11,405,0.10135
339,0.9,0.1,1.0,20,9.38431007757278e-11,405,0.101375
340,0.9,1.0,0.001,2,0.8518609598976822,4,0.8518615765620612
341,0.9,1.0,0.001,5,0.8518771582694361,4,0.8518777749220894
342,0.9,1.0,0.001,10,0.8518771582694361,4,0.8518777749220894
343,0.9,1.0,0.001,15,0.8518771582694361,4,0.8518777749220894
344,0.9,1.0,0.001,20,0.8518771582694361,4,0.8518777749220894
345,0.9,1.0,0.1,2,0.8427249918164211,4,0.8427256151660438
346,0.9,1.0,0.1,5,0.8518771582694361,4,0.8518777749220894
347,0.9,1.0,0.1,10,0.8518771582694361,4,0.8518777749220894
348,0.9,1.0,0.1,15,0.8518771582694361,4,0.8518777749220894
349,0.9,1.0,0.1,20,0.8518771582694361,4,0.8518777749220894
350,0.9,1.0,0.1,2,0.8427249918164211,4,0.8427256151660438
351,0.9,1.0,0.1,5,0.8518771582694361,4,0.8518777749220894
352,0.9,1.0,0.1,10,0.8518771582694361,4,0.8518777749220894
353,0.9,1.0,0.1,15,0.8518771582694361,4,0.8518777749220894
354,0.9,1.0,0.1,20,0.8518771582694361,4,0.8518777749220894
355,0.9,1.0,1.0,2,1.08757232749829,4,1.0875728837829894
356,0.9,1.0,1.0,5,0.8518771582694361,4,0.8518777749220894
357,0.9,1.0,1.0,10,0.8518771582694361,4,0.8518777749220894
358,0.9,1.0,1.0,15,0.8518771582694361,4,0.8518777749220894
359,0.9,1.0,1.0,20,0.8518771582694361,4,0.8518777749220894
360,0.9,1.5,0.001,2,1.1412844518961083,3,1.141284698328949
361,0.9,1.5,0.001,5,1.1408029998344695,3,1.140803246371312
362,0.9,1.5,0.001,10,1.1408029998344695,3,1.140803246371312
363,0.9,1.5,0.001,15,1.1408029998344695,3,1.140803246371312
364,0.9,1.5,0.001,20,1.1408029998344695,3,1.140803246371312
365,0.9,1.5,0.1,2,1.1597678159211964,3,1.1597680918384599
366,0.9,1.5,0.1,5,1.1408029998344695,3,1.140803246371312
367,0.9,1.5,0.1,10,1.1408029998344695,3,1.140803246371312
368,0.9,1.5,0.1,15,1.1408029998344695,3,1.140803246371312
369,0.9,1.5,0.1,20,1.1408029998344695,3,1.140803246371312
370,0.9,1.5,0.1,2,1.1597678159211964,3,1.1597680918384599
371,0.9,1.5,0.1,5,1.1408029998344695,3,1.140803246371312
372,0.9,1.5,0.1,10,1.1408029998344695,3,1.140803246371312
373,0.9,1.5,0.1,15,1.1408029998344695,3,1.140803246371312
374,0.9,1.5,0.1,20,1.1408029998344695,3,1.140803246371312
375,0.9,1.5,1.0,2,1.4338534630973279,394,1.4372396159430758
376,0.9,1.5,1.0,5,1.1408029998344695,3,1.140803246371312
377,0.9,1.5,1.0,10,1.1408029998344695,3,1.140803246371312
378,0.9,1.5,1.0,15,1.1408029998344695,3,1.140803246371312
379,0.9,1.5,1.0,20,1.1408029998344695,3,1.140803246371312
