,eta,epsilon,mu,K,testing_mse,CB_size,tradeOff_dist
173,0.1,1.5,0.1,15,0.8856832776445988,3.0,0.8856835951959816
174,0.1,1.5,0.1,20,0.8856832776445988,3.0,0.8856835951959816
175,0.1,1.5,1.0,2,,,
176,0.1,1.5,1.0,5,0.8856832776445988,3.0,0.8856835951959816
177,0.1,1.5,1.0,10,0.8856832776445988,3.0,0.8856835951959816
178,0.1,1.5,1.0,15,0.8856832776445988,3.0,0.8856835951959816
179,0.1,1.5,1.0,20,0.8856832776445988,3.0,0.8856835951959816
180,0.1,2.0,0.001,2,0.8556832075391041,3.0,0.8556835362237663
181,0.1,2.0,0.001,5,0.8558369923628502,3.0,0.8558373209884512
182,0.1,2.0,0.001,10,0.8558369923628502,3.0,0.8558373209884512
183,0.1,2.0,0.001,15,0.8558369923628502,3.0,0.8558373209884512
184,0.1,2.0,0.001,20,0.8558369923628502,3.0,0.8558373209884512
185,0.1,2.0,0.1,2,0.8415697311911196,3.0,0.8415700653879588
186,0.1,2.0,0.1,5,0.8558369923628502,3.0,0.8558373209884512
187,0.1,2.0,0.1,10,0.8558369923628502,3.0,0.8558373209884512
188,0.1,2.0,0.1,15,0.8558369923628502,3.0,0.8558373209884512
189,0.1,2.0,0.1,20,0.8558369923628502,3.0,0.8558373209884512
190,0.1,2.0,0.1,2,0.8415697311911196,3.0,0.8415700653879588
191,0.1,2.0,0.1,5,0.8558369923628502,3.0,0.8558373209884512
192,0.1,2.0,0.1,10,0.8558369923628502,3.0,0.8558373209884512
193,0.1,2.0,0.1,15,0.8558369923628502,3.0,0.8558373209884512
194,0.1,2.0,0.1,20,0.8558369923628502,3.0,0.8558373209884512
195,0.1,2.0,1.0,2,,,
196,0.1,2.0,1.0,5,0.8558369923628502,3.0,0.8558373209884512
197,0.1,2.0,1.0,10,0.8558369923628502,3.0,0.8558373209884512
198,0.1,2.0,1.0,15,0.8558369923628502,3.0,0.8558373209884512
199,0.1,2.0,1.0,20,0.8558369923628502,3.0,0.8558373209884512
200,0.5,0.01,0.001,2,1.8735740148057546e-06,248.0,0.06200000002830871
201,0.5,0.01,0.001,5,1.0906402258130741e-07,250.0,0.06250000000009516
202,0.5,0.01,0.001,10,4.97635801441465e-07,248.0,0.0620000000019971
203,0.5,0.01,0.001,15,5.082379638270698e-07,249.0,0.06225000000207475
204,0.5,0.01,0.001,20,1.5885837726353355e-07,249.0,0.0622500000002027
205,0.5,0.01,0.1,2,5.658557628827634e-30,251.0,0.06275
206,0.5,0.01,0.1,5,2.8068288966224653e-23,291.0,0.07275
207,0.5,0.01,0.1,10,1.006822321862794e-05,235.0,0.058750000862715895
208,0.5,0.01,0.1,15,8.389694231059886e-30,302.0,0.0755
209,0.5,0.01,0.1,20,4.725064007015007e-30,297.0,0.07425
210,0.5,0.01,0.1,2,5.658557628827634e-30,251.0,0.06275
211,0.5,0.01,0.1,5,2.8068288966224653e-23,291.0,0.07275
212,0.5,0.01,0.1,10,1.006822321862794e-05,235.0,0.058750000862715895
213,0.5,0.01,0.1,15,8.389694231059886e-30,302.0,0.0755
214,0.5,0.01,0.1,20,4.725064007015007e-30,297.0,0.07425
215,0.5,0.01,1.0,2,1.3966611647652543,39.0,1.3966951964059433
216,0.5,0.01,1.0,5,,,
217,0.5,0.01,1.0,10,,,
218,0.5,0.01,1.0,15,,,
219,0.5,0.01,1.0,20,,,
220,0.5,0.1,0.001,2,2.2686140914294464e-05,91.0,0.022750011311227728
221,0.5,0.1,0.001,5,2.6090307632890718e-05,91.0,0.0227500149605259
222,0.5,0.1,0.001,10,1.755605442851497e-05,91.0,0.022750006773956073
223,0.5,0.1,0.001,15,2.175540881111867e-05,91.0,0.022750010402147348
224,0.5,0.1,0.001,20,2.8332577334132754e-05,91.0,0.022750017642519278
225,0.5,0.1,0.1,2,2.6441254648274225e-05,72.0,0.018000019420543616
226,0.5,0.1,0.1,5,3.0719366466463783e-30,138.0,0.0345
227,0.5,0.1,0.1,10,2.6611758488514243e-30,161.0,0.04025
228,0.5,0.1,0.1,15,7.150376800774165e-30,150.0,0.0375
229,0.5,0.1,0.1,20,1.8269893379472253e-30,172.0,0.043
230,0.5,0.1,0.1,2,2.6441254648274225e-05,72.0,0.018000019420543616
231,0.5,0.1,0.1,5,3.0719366466463783e-30,138.0,0.0345
232,0.5,0.1,0.1,10,2.6611758488514243e-30,161.0,0.04025
233,0.5,0.1,0.1,15,7.150376800774165e-30,150.0,0.0375
234,0.5,0.1,0.1,20,1.8269893379472253e-30,172.0,0.043
235,0.5,0.1,1.0,2,,,
236,0.5,0.1,1.0,5,,,
237,0.5,0.1,1.0,10,,,
238,0.5,0.1,1.0,15,1.336308837443961,41.0,1.336348147576383
239,0.5,0.1,1.0,20,,,
240,0.5,1.0,0.001,2,0.4103482629296716,5.0,0.41035016679587066
241,0.5,1.0,0.001,5,0.4100926020615076,5.0,0.4100945071146138
242,0.5,1.0,0.001,10,0.4100926020615076,5.0,0.4100945071146138
243,0.5,1.0,0.001,15,0.4100926020615076,5.0,0.4100945071146138
244,0.5,1.0,0.001,20,0.4100926020615076,5.0,0.4100945071146138
245,0.5,1.0,0.1,2,0.3533659803741472,6.0,0.35336916402790747
246,0.5,1.0,0.1,5,0.4100926020615076,5.0,0.4100945071146138
247,0.5,1.0,0.1,10,0.4100926020615076,5.0,0.4100945071146138
248,0.5,1.0,0.1,15,0.4100926020615076,5.0,0.4100945071146138
249,0.5,1.0,0.1,20,0.4100926020615076,5.0,0.4100945071146138
250,0.5,1.0,0.1,2,0.3533659803741472,6.0,0.35336916402790747
251,0.5,1.0,0.1,5,0.4100926020615076,5.0,0.4100945071146138
252,0.5,1.0,0.1,10,0.4100926020615076,5.0,0.4100945071146138
253,0.5,1.0,0.1,15,0.4100926020615076,5.0,0.4100945071146138
254,0.5,1.0,0.1,20,0.4100926020615076,5.0,0.4100945071146138
255,0.5,1.0,1.0,2,0.06779034988646693,6.0,0.06780694313807109
