,CB_0,CB_1,CB_2,CB_3,CB_4,CB_5,CB_6,CB_7,CB_8,CB_9,CB_10,CB_11,CB_12,CB_13,CB_14,CB_15,CB_16,CB_17,CB_18,CB_19,TMSE_0,TMSE_1,TMSE_2,TMSE_3,TMSE_4,TMSE_5,TMSE_6,TMSE_7,TMSE_8,TMSE_9,TMSE_10,TMSE_11,TMSE_12,TMSE_13,TMSE_14,TMSE_15,TMSE_16,TMSE_17,TMSE_18,TMSE_19,mean_CB,mean_TMSE
160,72,72,34,113,45,40,84,94,55,46,7,56,164,61,71,99,68,54,86,50,0.07651653851391936,0.05763923792275414,0.28862673710149583,0.02067163748958708,0.25075587140325495,0.10996555754673863,0.03371911306428907,0.02847804415321496,0.30116686383300756,0.044950263997852236,0.9589761388436496,0.2296153298653626,0.02188008636543475,0.04220693778632152,0.125938979532857,0.07182155387739077,0.023778459107069175,0.08410555277906208,0.05347544385199156,0.07069848059701811,68.55,0.14474934138161358
161,72,72,34,113,45,40,84,94,55,46,7,56,164,61,71,99,68,54,86,50,0.07674788556099636,0.056843286910297205,0.2886600520282311,0.020920235138817717,0.2506716239434114,0.11067938033402239,0.03244707937664098,0.025661996811544706,0.3009341768066929,0.04564320275521461,0.9588620749806462,0.2305103160576692,0.02320424504759591,0.0429790950401567,0.12588350811081475,0.07270455885568378,0.024882311969619243,0.08418636631018778,0.05405158244776653,0.07154899812311502,68.55,0.14490109883045624
162,72,72,34,113,45,40,84,94,57,46,7,56,164,61,71,99,68,54,86,50,0.07583690557535454,0.056844778412881006,0.28832396436967356,0.02111791730535216,0.2506525320027512,0.11119588213333978,0.03339843902794931,0.025503044913807275,0.2905725504392014,0.04534791218308678,0.958936975468654,0.22930517612009557,0.02345657285879882,0.04325174735963799,0.12614991237437975,0.07273005728864904,0.025807683320577906,0.08429953784864541,0.05467616785704903,0.07177699656265876,68.65,0.14445923767112714
163,72,72,34,113,45,40,84,94,60,46,7,56,165,61,71,100,68,54,86,50,0.07541623666292839,0.058130029389950794,0.2885466112287836,0.021465902672995342,0.25075858095955356,0.111670441979452,0.03374909530030186,0.026235447021185805,0.27513344727425143,0.04528796733997562,0.9590168852837723,0.228849668295879,0.023076053258832007,0.04309920426173315,0.12615819799719147,0.07363556534054208,0.023685132487005614,0.08456436357239124,0.05584621365271143,0.07183868556593555,68.9,0.14380818647726862
164,72,72,34,113,45,40,84,94,63,46,7,56,165,61,71,100,68,54,86,50,0.07532055141847278,0.0581593421888055,0.28845691680538404,0.022176535679783383,0.2508084937092203,0.112126938505961,0.03336424400834918,0.02764559006355981,0.2736973525089507,0.044964669845205654,0.9591458629845658,0.23063042012136586,0.02392372680267396,0.04261411914813685,0.1147171455145087,0.07387398583215836,0.025344922165994804,0.08475096386173112,0.056247709608268304,0.07136193940618071,69.05,0.14346657150896386
165,72,72,34,113,45,40,84,94,64,46,7,56,165,61,71,100,68,54,86,50,0.07560215010713588,0.05796682435362351,0.28865726474616743,0.022696605264762054,0.2508405681560641,0.11363379254024011,0.034513511023551,0.027091313118658308,0.24545598920277908,0.04505161662700877,0.9592816577380926,0.23074775856081245,0.022821664243952752,0.04241081725307684,0.11243135382737418,0.0736971346326751,0.023276831818083415,0.08466106449531695,0.0567696335947371,0.07158825079343564,69.1,0.14195979010487736
166,72,72,34,113,45,40,84,94,67,46,7,56,165,61,71,100,68,54,86,50,0.07584838446305107,0.057524211625205164,0.2883024559680164,0.022870009697493435,0.25068662774940437,0.11329418789421415,0.03391075041373375,0.025786609646358816,0.22644477405914176,0.045821577778275155,0.9593948025616316,0.23156418634689974,0.023599577518057458,0.04124122280866231,0.11315077404557701,0.0734947862077024,0.02132813205267577,0.08458433508290318,0.056696326282328985,0.07212341911943873,69.25,0.14088335756603856
167,72,73,34,113,45,40,84,94,67,46,7,56,165,61,71,100,68,54,86,50,0.07607268382842225,0.057110372576982385,0.2880456579658941,0.02423710861390064,0.25078829585896667,0.11188181329543571,0.03316155598195683,0.026221467567519474,0.22011360948853123,0.04587624933642284,0.9590848825971541,0.2313080045871238,0.023669946377701322,0.04129739441569292,0.11308802047064587,0.07355925652578897,0.021179047407332677,0.0843844395345415,0.05524597494112647,0.07245549553797574,69.3,0.14043906384545576
168,72,73,34,113,45,40,84,94,67,46,7,56,165,61,71,100,68,54,86,50,0.07697133428248384,0.05733518199808909,0.28800933371036125,0.025163117844535846,0.25075143422265694,0.11224260286785825,0.034099698652095,0.027606516148514573,0.20353874002614994,0.04589887610817387,0.958523679894959,0.2303784099092174,0.024397384994715728,0.04194322228716692,0.1124129000081406,0.07404895668191817,0.02126857938878183,0.08419738993004855,0.05592124443215277,0.07287891427713666,69.3,0.1398793758832578
169,72,73,34,113,45,40,84,94,71,46,7,56,165,61,71,100,69,54,86,50,0.07648723284819572,0.057391113537585886,0.28773787795216915,0.025646069970868365,0.2512815971420853,0.11267839720143687,0.03489508734225087,0.028782501783270957,0.1478782665594582,0.04602375490424085,0.9569233409330127,0.23065383705884657,0.024530291315760663,0.04221766585958757,0.11296231544225653,0.07289724639710896,0.023064866657067327,0.08448712229021951,0.05576442013903119,0.07195726030762639,69.55,0.13721301328210395
170,72,73,34,113,45,40,84,94,71,46,7,56,165,61,71,100,69,54,86,50,0.07622634285451642,0.05801010283696314,0.28786151482453737,0.025438281906843194,0.24887357514280287,0.11300848938359148,0.0357819881512464,0.029329019132364492,0.17628030104688006,0.045426643072347374,0.9570347518368268,0.2339754670212782,0.024020572118607208,0.042526973377505925,0.11302164760285088,0.07295659311032737,0.022214619224580477,0.08445851412305762,0.05597702007401455,0.07083241699110043,69.55,0.1386627416916121
171,72,73,34,113,45,40,84,94,72,46,7,56,165,61,71,100,69,54,86,50,0.07629891277754926,0.0580315608270697,0.28805881210821777,0.024116312958454334,0.24726473625723905,0.11409187845214736,0.035716080220769296,0.029794504303299905,0.1807800090534893,0.045414777844960195,0.9578883678883627,0.23408101280292518,0.0216160977024157,0.04328020978600427,0.11305945544447943,0.07351229406838869,0.03303811557647148,0.08454893393286306,0.05751027288836532,0.07046085196646683,69.6,0.13942815984299695
172,72,73,34,113,45,40,84,94,74,46,7,56,165,61,71,100,69,54,86,50,0.07628477832538305,0.05839564077553615,0.2881407615425022,0.023867024769270277,0.24699982825822644,0.1140216368241483,0.03554019175241879,0.02951758582268199,0.11816820973384146,0.045496834635481966,0.9581273731434349,0.23343311909440165,0.022536282198827525,0.04381576672646702,0.11313184539488393,0.07376011286908023,0.02367508184166356,0.08467112931150737,0.05777675882293363,0.06961456348796177,69.7,0.1358487262665326
173,72,73,34,113,45,40,84,94,75,46,7,56,166,61,71,100,69,54,86,50,0.07628753057446405,0.05841811099645689,0.2884442598901146,0.023819544660358107,0.24707513363104833,0.11392254781617626,0.03417331111578025,0.02888371438927098,0.07647072640037035,0.04586445251413748,0.9578775830948215,0.23393705675858445,0.024655714694078578,0.043977739026660446,0.11360938252587291,0.07408915783421924,0.014674214344347146,0.08468980410679645,0.05931077224087881,0.06675080507566897,69.8,0.13334657808450529
174,72,73,34,113,45,40,84,94,76,46,7,56,167,61,71,101,70,54,86,50,0.07629509707201078,0.059286721913181024,0.28858343580975476,0.022890852037408857,0.24705452661669383,0.11316524193523002,0.034760874554417856,0.02991856304975833,0.07347677204134007,0.04638044605309551,0.957501132649724,0.23152573517476935,0.02160359563003616,0.044194366756857714,0.1139097365289933,0.07386349219156925,0.013566255981495343,0.08454741530141152,0.06004412760529976,0.06566630014541076,70.0,0.13291173445242294
175,72,73,34,113,45,40,84,94,76,46,7,56,169,61,71,102,70,54,86,50,0.07650007125817423,0.05981207448087557,0.2886336765844748,0.02254873813293885,0.24709550402332175,0.11381771446071813,0.03574623480439358,0.029283466000558596,0.07583199402040333,0.046278250240159594,0.9561899324609,0.23002455899011684,0.01883384701099562,0.04392950437235231,0.11420965621984729,0.07220967610316413,0.013477733010954002,0.08446079733467365,0.06082597845351045,0.0653804675942697,70.15,0.13275449377784015
176,72,73,34,113,45,40,84,94,77,46,7,56,169,61,71,102,70,54,86,50,0.07653080484288372,0.058461849040611386,0.28871843470006764,0.02092764372961432,0.24699017767116097,0.11413400990502398,0.0359441456711066,0.028851987483798972,0.07455084396263571,0.04614739217355229,0.9544415027982982,0.23179587421763728,0.01883547485111441,0.04401226608395569,0.11472500763495648,0.07184612035363777,0.01458723242898156,0.08451008067946579,0.06081276963999631,0.06249732928754629,70.2,0.13246604735780226
177,72,73,34,113,45,40,84,94,77,46,7,56,169,61,71,102,70,54,86,50,0.07664847382071581,0.05758676052023744,0.2887680690820002,0.021461864553007644,0.24719905962704417,0.11398579948974473,0.03926818165384982,0.02956320103971645,0.07762972953472395,0.04600709465178296,0.9546164474228769,0.23327257779389154,0.020537228639167848,0.043373734897864474,0.11460688507043833,0.07170396262620816,0.014328403096563958,0.08459494413250333,0.0620299595678609,0.061996320856297894,70.2,0.13295893490382482
178,72,73,34,113,45,40,84,94,77,46,7,56,170,61,71,102,70,54,86,50,0.07684368734751408,0.057775791718307434,0.2889098577363157,0.021793852999962494,0.2479371021069159,0.1142880091790749,0.040576838024101475,0.030655312636004007,0.08604064437505497,0.04613443506742817,0.9557769332226284,0.23658762579912057,0.020367622263619208,0.04256774598317931,0.1136276279843705,0.07188242259690421,0.014373140734795741,0.08455948230449707,0.05945103188766319,0.06195493350348051,70.25,0.1336052048735469
179,72,73,34,113,45,40,84,94,77,46,7,56,170,61,71,102,70,54,86,50,0.07703437137101328,0.05802565632693855,0.28883627313061233,0.021491426473909173,0.24876448554675762,0.11516369565834679,0.04204572686016549,0.03247196381565586,0.06749486501039896,0.046058718773324604,0.9559889058933573,0.22648901847721714,0.020307309445715366,0.04282112029107755,0.1133325281828249,0.07188005018676306,0.01441319639296935,0.08470368523342522,0.05764485217896711,0.06215402116699164,70.25,0.13235609352082156
180,72,73,34,114,45,40,84,94,78,46,7,56,170,61,71,102,70,54,86,50,0.07707262477695699,0.05803163738817462,0.2889988083870146,0.021817321046371883,0.24833992556412104,0.11496021204470071,0.03941585400081459,0.029432247254520604,0.06061325502564188,0.04612861275689306,0.9561694193118423,0.22585887309896624,0.020142233436772423,0.043977302307123836,0.11360051543993091,0.07170058987219859,0.01462037356166821,0.08461236357973038,0.058791590868280966,0.06380930186260401,70.35,0.13190465307921634
181,72,73,34,114,45,40,84,94,78,46,7,56,170,61,71,102,70,54,86,51,0.07730226001347357,0.058161673888094706,0.28913117980995373,0.022304871626271684,0.24829412778945395,0.11366853445446577,0.04043207694090552,0.028849623363526238,0.06125991578427655,0.045847121952905745,0.9557727092107854,0.22524609810883942,0.020648836364271454,0.043406632900710736,0.11387219041776345,0.07127066232214686,0.01439128800517903,0.0847990770111793,0.058361809707565965,0.08065833928346701,70.4,0.13268395144776185
182,72,73,34,114,45,40,84,94,78,46,7,56,170,61,71,102,70,54,86,52,0.07751282034506993,0.05817323792410808,0.28926588488214966,0.02499308284406209,0.2480302877148838,0.11348835276005549,0.040078291581840904,0.028210242683409763,0.06127900284172167,0.04566700869942445,0.9538891158944748,0.22503826081353936,0.021843853083579674,0.04275909303843895,0.11485069707681075,0.07132832022037251,0.014320750705345083,0.08486147843885863,0.05841969938612698,0.09124881346632839,70.45,0.13326291472003005
183,72,73,34,115,45,40,84,94,78,46,8,56,171,61,71,102,70,54,86,52,0.07752744765088353,0.057950763339302686,0.28847798652099477,0.02636944946304285,0.24784456825474865,0.11360741617286924,0.04077281292499346,0.02918036211467633,0.0630240204196179,0.0461172888086872,0.947443846012707,0.22503878930432775,0.02269839064167231,0.04014706872101804,0.11612005398382595,0.07145069972033091,0.0153069714925159,0.08481521614716281,0.058766150846318276,0.0608847210265881,70.6,0.1316772011783142
184,72,73,34,115,45,40,84,94,78,46,8,56,171,61,71,102,70,54,86,53,0.07817687309863042,0.05787730936907334,0.28769387901169735,0.02367401122280361,0.24832117173332463,0.11325071143578543,0.040173084135614455,0.02946787007980982,0.06293113524943174,0.04600465987008663,0.9406489187169386,0.22501954017538012,0.0227916286037152,0.039555769013456366,0.11597777662679212,0.07166532738991223,0.015400393371802924,0.08460856055383452,0.05883313358212137,0.04903830340706651,70.65,0.13055550283236386
185,72,73,34,115,45,40,84,94,78,46,8,56,171,61,71,102,70,54,86,53,0.0777619318822086,0.058706562396292156,0.2864666531028405,0.023190118090694156,0.24752354186213824,0.11124194997580863,0.041387319634602654,0.03149939905843805,0.0627224151225482,0.04594110717466763,0.9402729978082451,0.225481019856832,0.02360544215757427,0.03977740250333798,0.11622360158965463,0.07178493997067042,0.01472561586902968,0.08459924182222399,0.05971079028066943,0.04624572557028885,70.65,0.13044338878643827
186,72,73,34,115,45,40,84,94,78,46,8,56,171,63,71,102,70,54,86,54,0.07777904868618403,0.05875030046060471,0.28386678719952574,0.023609626691815284,0.24890114875578898,0.11257541440802438,0.041958701707551664,0.02985279587571163,0.06243105796381001,0.04632948535014673,0.9406822723275503,0.22649976218459278,0.02552597691850197,0.04414627764975832,0.11591003716439778,0.07195858950175749,0.015356732207141536,0.08458021080412362,0.0603588047918507,0.04615160174046332,70.8,0.13086123161946506
187,72,73,34,115,45,40,84,94,78,46,8,56,171,66,71,102,70,54,86,54,0.07758154371309851,0.058749354328484694,0.2851930019000527,0.02265187702887092,0.25008941538846924,0.11256779051248077,0.039137175633174634,0.026823690550905176,0.0623565694008933,0.04567375235084349,0.9406885987831477,0.22797479508639418,0.02580685685435115,0.06128613302375023,0.11577088457559738,0.07201132750804021,0.015343859106112367,0.0845734778808403,0.06242422850213423,0.04520108323153198,70.95,0.13159527076795868
188,72,73,34,115,45,40,84,94,78,46,8,57,171,67,71,102,70,54,86,55,0.07757348802810457,0.05906091707150613,0.28551490215025294,0.022190305300964795,0.25029883625384586,0.11164853672102112,0.04072249135050239,0.026325759484344933,0.06206972252039973,0.04535202281696392,0.9403297878120682,0.22980946399624647,0.024149792927385526,0.04101723881648471,0.11509391669579991,0.07222171983578171,0.01496589956367923,0.08456853883712666,0.0625979494708254,0.07652067281083441,71.1,0.13210159812320693
189,72,73,34,115,45,40,84,94,78,46,8,57,171,67,71,102,70,54,86,56,0.07828370372131875,0.059385690345464294,0.28542863421756887,0.022131783482870114,0.24880513241715613,0.1117812808209299,0.041507439190658406,0.028936004246756474,0.06251029115447773,0.04538479594869253,0.9384368384761336,0.23069196522533394,0.018664148877816263,0.029697756929074705,0.11201846411327358,0.07214646830182102,0.015726815776824134,0.0845615222528568,0.06156672900558126,0.07369635956374698,71.15,0.1310680912034178
190,72,73,34,115,45,40,84,95,78,46,8,58,171,67,71,102,70,54,86,57,0.0786841477256081,0.05872673204871899,0.2848703327436112,0.02168551931280283,0.24878550329652582,0.11258679473669247,0.03999980709332561,0.03172743432150991,0.0637155916830017,0.0453420911646899,0.9359831081890732,0.2297087751576937,0.017320640488034448,0.02800899696859061,0.10954648914030761,0.07228696537512144,0.015995078386163545,0.08460662984418425,0.06135874232116381,0.03024152551952968,71.3,0.12855904527581746
191,72,73,34,115,45,40,84,95,78,46,8,58,171,67,71,102,70,54,86,57,0.0792127045402223,0.058830297663241576,0.27822765319599185,0.021906319152077636,0.24882777613311188,0.11168310892659594,0.03995833119546782,0.034049775776012585,0.06551948580575309,0.045101252154255665,0.9380137362929347,0.22878806470123,0.017191692307631495,0.029184002039829852,0.10791942222822133,0.0725889641286445,0.0161051507199372,0.08466657209120314,0.059914898523188806,0.026223580856386913,71.3,0.1281956394215969
192,72,73,35,115,45,40,84,95,78,46,8,58,171,69,71,103,70,54,86,57,0.07934174063223849,0.058715650585856406,0.23705817050791864,0.02218939843596361,0.24915397154395666,0.10836762905332989,0.039250537225900994,0.03266776088752949,0.06459033197611119,0.04516974733808074,0.9359323843236831,0.229636679379613,0.017711390118686336,0.02910207287542865,0.10620404321290149,0.07306846566032944,0.016477953696304098,0.08507594321505182,0.05960708210941677,0.025003182791513014,71.5,0.12571620677849069
193,72,73,35,115,45,40,84,95,78,46,8,58,172,72,71,103,70,54,86,57,0.077921037192207,0.058620638713520724,0.22211510253701583,0.022279584177658244,0.24901253913145668,0.10907662928537037,0.039423519082423475,0.031762120560102795,0.0629354869681123,0.04521624583342428,0.9359014505299239,0.23217916345412054,0.01944530554433554,0.08022169148908176,0.10612740744016838,0.07438010143560181,0.015143796434742552,0.08501835569933944,0.06113608930489072,0.027299622992348536,71.7,0.12776079439029225
194,72,73,35,115,45,40,84,95,78,46,8,58,172,74,71,103,70,54,87,57,0.07734448435043219,0.0587584165712586,0.22083948428773165,0.022302538649487474,0.2485648170046442,0.10956678236835575,0.0398684223924259,0.025189767088759574,0.06305973059739851,0.04516656183212201,0.9360038753220185,0.23189880054115228,0.01862345895319361,0.11832356931000328,0.10622488343678683,0.07393091366052928,0.013942921406025956,0.08508622000230735,0.060246021354864815,0.027596239683733124,71.85,0.12912689544066153
